DEPTH,FEATURE0,FEATURE1
148.34387349537081,621,1106
148.35495190544086,602,1083
148.3660303155109,658,1107
148.37710872558097,629,1073
148.388187135651,589,1104
148.39926554572105,575,1059
148.41034395579112,560,1106
148.42142236586116,557,1109
148.43250077593123,556,1089
148.44357918600127,549,1096
148.45465759607134,538,1077
148.46573600614138,539,1110
148.47681441621143,555,1078
148.4878928262815,556,1108
148.49897123635154,550,1084
148.51004964642158,551,1086
148.52112805649165,553,1077
148.5322064665617,555,1099
148.54328487663173,520,1094
148.5543632867018,539,1101
148.56544169677184,557,1106
148.57652010684188,567,1098
148.58759851691195,581,1107
148.598676926982,589,1115
148.60975533705204,594,1114
148.6208337471221,603,1122
148.63191215719215,619,1118
148.6429905672622,619,1116
148.65406897733226,610,1132
148.6651473874023,559,1128
148.67622579747234,556,1129
148.6873042075424,558,1123
148.69838261761245,662,1128
148.7094610276825,398,1140
148.72053943775256,524,1143
148.7316178478226,461,1121
148.74269625789267,475,1146
148.75377466796272,446,1127
148.76485307803276,399,1141
148.77593148810283,551,1136
148.78700989817287,398,1128
148.79808830824294,461,1130
148.80916671831298,551,1119
148.82024512838302,550,1122
148.8313235384531,551,1119
148.84240194852313,553,1116
148.85348035859317,548,1115
148.86455876866324,450,1113
148.87563717873329,399,1116
148.88671558880333,548,1115
148.8977939988734,548,1115
148.90887240894344,546,1116
148.91995081901348,544,1117
148.93102922908355,545,1132
148.9421076391536,480,1124
148.95318604922363,546,1125
148.9642644592937,545,1133
148.97534286936374,540,1134
148.98642127943378,541,1108
148.99749968950385,541,1144
149.0085780995739,541,1145
149.01965650964394,553,1143
149.030734919714,540,1144
149.04181332978405,537,1150
149.0528917398541,536,1145
149.06397014992416,534,1136
149.0750485599942,534,1145
149.08612697006427,530,1145
149.0972053801343,531,1144
149.10828379020435,533,1144
149.11936220027442,529,1142
149.13044061034446,527,1109
149.14151902041453,529,1110
149.15259743048458,525,1120
149.16367584055462,527,1109
149.1747542506247,525,1125
149.18583266069473,524,1108
149.19691107076477,524,1120
149.20798948083484,525,1109
149.21906789090488,519,1138
149.23014630097492,519,1140
149.241224711045,521,1134
149.25230312111503,524,1132
149.26338153118508,526,1133
149.27445994125515,520,1130
149.2855383513252,520,1126
149.29661676139523,521,1129
149.3076951714653,520,1122
149.31877358153534,513,1110
149.32985199160538,515,1122
149.34093040167545,397,1120
149.3520088117455,516,1127
149.36308722181553,414,1126
149.3741656318856,517,1131
149.38524404195564,321,1126
149.3963224520257,320,1129
149.40740086209576,317,1126
149.4184792721658,319,1142
149.42955768223587,314,1141
149.4406360923059,312,1145
149.45171450237598,356,1145
149.46279291244602,509,1143
149.47387132251606,351,1121
149.48494973258613,507,1143
149.49602814265617,509,1143
149.5071065527262,508,1109
149.51818496279628,511,1140
149.52926337286632,315,1142
149.54034178293637,508,1131
149.55142019300644,506,1133
149.56249860307648,451,1115
149.57357701314652,336,1138
149.5846554232166,241,1118
149.59573383328663,240,1106
149.60681224335667,507,1106
149.61789065342674,554,1103
149.62896906349678,555,1109
149.64004747356682,620,1086
149.6511258836369,579,1097
149.66220429370694,539,1093
149.67328270377698,523,1096
149.68436111384705,507,1104
149.6954395239171,491,1105
149.70651793398713,498,1105
149.7175963440572,494,1070
149.72867475412724,491,1073
149.7397531641973,373,1070
149.75083157426735,471,1106
149.7619099843374,437,1077
149.77298839440746,415,1106
149.7840668044775,395,1106
149.79514521454757,374,1104
149.80622362461762,366,1103
149.81730203468766,337,1103
149.82838044475773,317,1089
149.83945885482777,320,1098
149.8505372648978,294,1101
149.86161567496788,490,1104
149.87269408503792,488,1100
149.88377249510796,490,1103
149.89485090517803,486,1103
149.90592931524807,283,1104
149.91700772531811,285,1104
149.92808613538818,286,1110
149.93916454545823,291,1136
149.95024295552827,295,1114
149.96132136559834,487,1120
149.97239977566838,554,1111
149.98347818573842,553,1114
149.9945565958085,483,1108
150.00563500587853,483,1110
150.01671341594857,488,1109
150.02779182601864,493,1107
150.03887023608868,547,1106
150.04994864615873,493,1109
150.0610270562288,493,1111
150.07210546629884,491,1108
150.0831838763689,489,1112
150.09426228643895,493,1109
150.10534069650902,492,1112
150.11641910657906,491,1112
150.1274975166491,496,1114
150.13857592671917,503,1121
150.1496543367892,503,1121
150.16073274685925,507,1126
150.17181115692932,556,1123
150.18288956699936,507,1109
150.1939679770694,502,1126
150.20504638713948,505,1129
150.21612479720952,510,1129
150.22720320727956,505,1130
150.23828161734963,365,1122
150.24936002741967,345,1089
150.2604384374897,340,1100
150.27151684755978,332,1079
150.28259525762982,326,1110
150.29367366769986,314,1100
150.30475207776993,382,1089
150.31583048783997,336,1090
150.32690889791002,300,1104
150.3379873079801,398,1103
150.34906571805013,510,1108
150.36014412812017,508,1090
150.37122253819024,390,1091
150.38230094826028,511,1104
150.39337935833035,508,1105
150.4044577684004,506,1107
150.41553617847043,506,1097
150.4266145885405,364,1107
150.43769299861054,504,1082
150.4487714086806,505,1106
150.45984981875066,221,1087
150.4709282288207,505,1086
150.48200663889077,505,1104
150.4930850489608,504,1096
150.50416345903085,502,1104
150.51524186910092,505,1104
150.52632027917096,504,1106
150.537398689241,505,1086
150.54847709931107,504,1096
150.5595555093811,500,1104
150.57063391945115,507,1104
150.58171232952122,504,1105
150.59279073959127,501,1095
150.6038691496613,502,1107
150.61494755973138,477,1107
150.62602596980142,398,1136
150.63710437987146,398,1106
150.64818278994153,501,1107
150.65926120001157,504,1105
150.6703396100816,507,1105
150.68141802015168,510,1107
150.69249643022172,509,1105
150.70357484029176,510,1104
150.71465325036183,510,1103
150.72573166043188,513,1108
150.73681007050195,509,1168
150.747888480572,509,1263
150.75896689064203,493,1108
150.7700453007121,511,1231
150.78112371078214,454,1104
150.7922021208522,508,1108
150.80328053092225,232,1109
150.8143589409923,514,1104
150.82543735106236,501,1107
150.8365157611324,348,1108
150.84759417120245,514,1105
150.85867258127251,513,1106
150.86975099134256,520,1103
150.8808294014126,516,1106
150.89190781148267,473,1105
150.9029862215527,517,1105
150.91406463162275,359,1095
150.92514304169282,309,1106
150.93622145176286,329,1084
150.9472998618329,398,1106
150.95837827190297,352,1087
150.969456681973,396,1106
150.98053509204306,329,1104
150.99161350211313,380,1105
151.00269191218317,387,1097
151.0137703222532,408,1107
151.02484873232328,424,1107
151.03592714239332,493,1123
151.04700555246336,522,1107
151.05808396253343,457,1105
151.06916237260347,461,1107
151.08024078267354,466,1093
151.09131919274358,473,1107
151.10239760281365,476,1108
151.1134760128837,520,1109
151.12455442295374,519,1089
151.1356328330238,476,1106
151.14671124309385,474,1107
151.1577896531639,499,1108
151.16886806323396,521,1105
151.179946473304,521,1104
151.19102488337404,525,1103
151.2021032934441,522,1104
151.21318170351415,523,1107
151.2242601135842,539,1086
151.23533852365426,521,1108
151.2464169337243,520,1108
151.25749534379435,523,1107
151.26857375386442,518,1114
151.27965216393446,547,1107
151.2907305740045,491,1103
151.30180898407457,461,1082
151.3128873941446,491,1136
151.32396580421465,454,1106
151.33504421428472,469,1089
151.34612262435476,519,1120
151.3572010344248,518,1108
151.36827944449487,442,1108
151.37935785456492,523,1160
151.39043626463499,519,1137
151.40151467470503,521,1105
151.41259308477507,522,1096
151.42367149484514,521,1085
151.43474990491518,520,1105
151.44582831498525,520,1106
151.4569067250553,521,1080
151.46798513512533,329,1107
151.4790635451954,348,1076
151.49014195526544,307,1108
151.50122036533548,302,1103
151.51229877540555,303,1107
151.5233771854756,367,1104
151.53445559554564,345,1106
151.5455340056157,523,1108
151.55661241568575,523,1096
151.5676908257558,336,1108
151.57876923582586,329,1107
151.5898476458959,330,1104
151.60092605596594,290,1092
151.612004466036,326,1107
151.62308287610605,304,1107
151.6341612861761,279,1106
151.64523969624616,284,1107
151.6563181063162,318,1096
151.66739651638625,318,1107
151.67847492645632,261,1104
151.68955333652636,532,1114
151.7006317465964,533,1106
151.71171015666647,538,1108
151.7227885667365,556,1104
151.73386697680658,536,1107
151.74494538687662,535,1092
151.7560237969467,536,1108
151.76710220701673,536,1090
151.77818061708678,538,1088
151.78925902715685,542,1105
151.8003374372269,538,1107
151.81141584729693,540,1108
151.822494257367,539,1106
151.83357266743704,540,1084
151.84465107750708,531,1107
151.85572948757715,524,1104
151.8668078976472,407,1106
151.87788630771723,546,1107
151.8889647177873,542,1110
151.90004312785734,546,1108
151.9111215379274,547,1107
151.92219994799746,546,1108
151.9332783580675,545,1115
151.94435676813754,383,1104
151.9554351782076,398,1107
151.96651358827765,550,1112
151.9775919983477,398,1108
151.98867040841776,411,1113
151.9997488184878,424,1117
152.01082722855784,430,1113
152.0219056386279,400,1114
152.03298404869795,411,1118
152.044062458768,427,1121
152.05514086883807,481,1116
152.0662192789081,482,1199
152.07729768897818,513,1109
152.08837609904822,506,1104
152.0994545091183,534,1097
152.11053291918833,541,1128
152.12161132925837,563,1096
152.13268973932844,535,1094
152.14376814939848,561,1096
152.15484655946852,561,1104
152.1659249695386,575,1104
152.17700337960864,586,1094
152.18808178967868,590,1152
152.19916019974875,562,1099
152.2102386098188,624,1145
152.22131701988883,602,1103
152.2323954299589,587,1107
152.24347384002894,566,1162
152.25455225009898,563,1108
152.26563066016905,563,1107
152.2767090702391,569,1113
152.28778748030913,569,1160
152.2988658903792,562,1118
152.30994430044925,556,1119
152.32102271051932,557,1118
152.33210112058936,556,1120
152.3431795306594,568,1119
152.35425794072944,570,1118
152.3653363507995,569,1137
152.37641476086955,569,1120
152.38749317093962,573,1113
152.39857158100966,573,1128
152.4096499910797,572,1120
152.42072840114977,575,1167
152.43180681121981,575,1161
152.44288522128988,578,1160
152.45396363135993,581,1144
152.46504204142997,580,1111
152.47612045150004,584,1111
152.48719886157008,583,1110
152.49827727164012,588,1126
152.5093556817102,588,1113
152.52043409178023,592,1116
152.53151250185027,590,1105
152.54259091192034,590,1115
152.55366932199038,589,1120
152.56474773206043,592,1169
152.5758261421305,592,1120
152.58690455220054,592,1128
152.59798296227058,589,1119
152.60906137234065,588,1175
152.6201397824107,588,1118
152.63121819248073,593,1167
152.6422966025508,590,1122
152.65337501262084,590,1121
152.66445342269088,571,1122
152.67553183276095,590,1121
152.68661024283102,557,1105
152.69768865290104,591,1122
152.7087670629711,398,1107
152.71984547304115,358,1123
152.73092388311122,556,1138
152.74200229318126,418,1120
152.75308070325133,556,1136
152.76415911332137,556,1120
152.7752375233914,588,1120
152.78631593346148,572,1117
152.79739434353152,579,1121
152.80847275360156,557,1118
152.81955116367163,554,1129
152.83062957374167,587,1104
152.84170798381172,555,1122
152.8527863938818,591,1116
152.86386480395183,571,1111
152.87494321402187,539,1116
152.88602162409194,587,1119
152.89710003416198,333,1116
152.90817844423202,335,1106
152.9192568543021,532,1106
152.93033526437213,571,1103
152.94141367444217,586,1103
152.95249208451224,587,1101
152.96357049458229,571,1121
152.97464890465235,587,1105
152.9857273147224,587,1104
152.99680572479244,589,1103
153.00788413486248,586,1092
153.01896254493255,590,1176
153.0300409550026,585,1115
153.04111936507266,585,1107
153.0521977751427,485,1098
153.06327618521274,584,1106
153.0743545952828,585,1107
153.08543300535285,584,1183
153.09651141542292,587,1112
153.10758982549297,585,1120
153.118668235563,586,1120
153.12974664563308,587,1115
153.14082505570312,586,1152
153.15190346577316,585,1113
153.16298187584323,586,1121
153.17406028591327,584,1118
153.1851386959833,586,1119
153.19621710605338,587,1123
153.20729551612342,586,1107
153.21837392619346,587,1120
153.22945233626353,582,1111
153.24053074633358,557,1133
153.25160915640362,582,1167
153.2626875664737,556,1137
153.27376597654373,557,1139
153.28484438661377,569,1135
153.29592279668384,564,1105
153.30700120675388,571,1140
153.31807961682395,557,1128
153.329158026894,582,1136
153.34023643696403,556,1135
153.35131484703408,583,1115
153.36239325710415,584,1134
153.3734716671742,585,1200
153.38455007724426,555,1134
153.3956284873143,569,1135
153.40670689738434,554,1137
153.4177853074544,555,1168
153.42886371752445,564,1121
153.43994212759452,583,1191
153.45102053766456,564,1134
153.4620989477346,585,1137
153.47317735780467,584,1125
153.4842557678747,596,1134
153.49533417794476,585,1165
153.50641258801483,587,1128
153.51749099808487,588,1119
153.5285694081549,590,1155
153.53964781822498,588,1119
153.55072622829502,681,1138
153.56180463836506,711,1121
153.57288304843513,650,1122
153.58396145850517,591,1127
153.5950398685752,589,1132
153.60611827864528,697,1130
153.61719668871532,593,1133
153.62827509878537,657,1161
153.63935350885544,681,1168
153.65043191892548,634,1136
153.66151032899552,593,1131
153.6725887390656,593,1130
153.68366714913566,591,1127
153.69474555920567,603,1175
153.70582396927574,591,1122
153.71690237934578,595,1230
153.72798078941585,591,1120
153.7390591994859,594,1101
153.75013760955596,588,1091
153.761216019626,585,1093
153.77229442969605,585,1136
153.78337283976612,584,1145
153.79445124983616,572,1105
153.8055296599062,588,1111
153.81660806997627,583,1121
153.8276864800463,583,1115
153.83876489011635,580,1115
153.84984330018642,581,1120
153.86092171025646,582,1121
153.8720001203265,580,1121
153.88307853039657,577,1118
153.89415694046662,574,1119
153.90523535053666,575,1122
153.91631376060673,571,1120
153.92739217067677,557,1113
153.9384705807468,524,1114
153.94954899081688,567,1118
153.96062740088692,565,1120
153.971705810957,564,1137
153.98278422102703,563,1133
153.99386263109707,564,1191
154.00494104116711,567,1152
154.01601945123718,561,1121
154.02709786130725,557,1126
154.0381762713773,557,1124
154.04925468144734,555,1123
154.06033309151738,556,1128
154.07141150158745,555,1129
154.0824899116575,554,1129
154.09356832172756,548,1119
154.1046467317976,544,1116
154.11572514186764,546,1127
154.1268035519377,563,1126
154.13788196200775,603,1115
154.1489603720778,650,1207
154.16003878214786,629,1120
154.1711171922179,616,1099
154.18219560228795,602,1144
154.19327401235802,606,1230
154.20435242242806,578,1102
154.2154308324981,572,1104
154.22650924256817,591,1092
154.2375876526382,580,1093
154.24866606270825,545,1105
154.25974447277832,539,1149
154.27082288284836,532,1097
154.2819012929184,526,1099
154.29297970298848,531,1104
154.30405811305852,528,1101
154.3151365231286,540,1104
154.32621493319863,528,1097
154.3372933432687,530,1103
154.3483717533387,537,1104
154.35945016340878,541,1104
154.37052857347882,539,1090
154.3816069835489,537,1085
154.39268539361893,533,1103
154.403763803689,542,1103
154.41484221375904,563,1077
154.4259206238291,548,1103
154.43699903389916,558,1103
154.4480774439692,561,1075
154.45915585403924,560,1103
154.4702342641093,561,1106
154.48131267417935,547,1121
154.4923910842494,552,1128
154.50346949431946,557,1103
154.5145479043895,527,1145
154.52562631445954,547,1106
154.5367047245296,549,1120
154.54778313459965,533,1121
154.5588615446697,520,1081
154.56993995473977,523,1071
154.5810183648098,504,1089
154.59209677487985,486,1066
154.60317518494992,476,1103
154.61425359501996,537,1104
154.62533200509,447,1065
154.63641041516007,433,1176
154.6474888252301,427,1136
154.65856723530015,410,1106
154.66964564537022,406,1107
154.6807240554403,399,1096
154.69180246551034,399,1105
154.70288087558038,378,1107
154.71395928565042,555,1097
154.7250376957205,358,1092
154.73611610579053,349,1106
154.7471945158606,335,1104
154.75827292593064,556,1104
154.76935133600068,560,1104
154.78042974607075,532,1110
154.7915081561408,560,1112
154.80258656621083,398,1100
154.8136649762809,398,1115
154.82474338635095,332,1119
154.835821796421,397,1110
154.84690020649106,398,1110
154.8579786165611,559,1104
154.86905702663114,554,1102
154.8801354367012,563,1097
154.89121384677125,345,1087
154.9022922568413,540,1153
154.91337066691136,556,1205
154.9244490769814,565,1106
154.93552748705144,566,1168
154.94660589712151,565,1175
154.95768430719156,567,1105
154.96876271726163,569,1120
154.97984112733167,561,1073
154.9909195374017,556,1168
155.00199794747175,399,1096
155.01307635754182,485,1104
155.0241547676119,569,1106
155.03523317768193,567,1083
155.04631158775197,567,1087
155.057389997822,556,1101
155.06846840789208,399,1103
155.07954681796213,570,1121
155.0906252280322,569,1108
155.10170363810224,568,1128
155.11278204817228,556,1096
155.12386045824235,442,1116
155.1349388683124,383,1106
155.14601727838243,380,1101
155.1570956884525,556,1097
155.16817409852254,493,1105
155.17925250859258,398,1098
155.19033091866265,477,1100
155.2014093287327,557,1102
155.21248773880274,555,1109
155.2235661488728,487,1114
155.23464455894285,562,1118
155.2457229690129,557,1116
155.25680137908296,540,1116
155.267879789153,556,1123
155.27895819922304,572,1108
155.2900366092931,568,1096
155.30111501936315,566,1119
155.31219342943322,565,1118
155.32327183950326,555,1107
155.33435024957333,556,1103
155.34542865964335,422,1105
155.35650706971342,555,1086
155.36758547978346,433,1081
155.37866388985353,524,1183
155.38974229992357,566,1090
155.40082070999364,565,1103
155.41189912006368,564,1168
155.42297753013372,564,1105
155.4340559402038,500,1107
155.44513435027383,564,1153
155.45621276034387,524,1176
155.46729117041394,540,1105
155.47836958048399,470,1069
155.48944799055403,457,1102
155.5005264006241,465,1075
155.51160481069414,267,1090
155.52268322076418,265,1106
155.53376163083425,285,1081
155.5448400409043,291,1152
155.55591845097433,290,1083
155.5669968610444,477,1104
155.57807527111444,480,1100
155.58915368118448,479,1106
155.60023209125455,547,1152
155.6113105013246,498,1110
155.62238891139467,507,1101
155.6334673214647,506,1101
155.64454573153475,500,1120
155.6556241416048,498,1104
155.66670255167486,502,1096
155.67778096174493,503,1115
155.68885937181497,342,1121
155.699937781885,260,1105
155.71101619195505,281,1089
155.72209460202512,513,1103
155.73317301209516,554,1104
155.74425142216523,543,1102
155.75532983223528,555,1092
155.76640824230532,563,1102
155.7774866523754,554,1104
155.78856506244543,554,1103
155.79964347251547,547,1092
155.81072188258554,567,1088
155.82180029265558,567,1087
155.83287870272562,573,1074
155.8439571127957,574,1074
155.85503552286573,570,1064
155.86611393293578,572,1103
155.87719234300585,556,1082
155.8882707530759,564,1103
155.89934916314593,549,1104
155.910427573216,578,1114
155.92150598328604,580,1106
155.93258439335608,581,1103
155.94366280342615,539,1105
155.9547412134962,547,1168
155.96581962356626,564,1104
155.9768980336363,572,1105
155.98797644370634,587,1103
155.99905485377639,587,1096
156.01013326384646,526,1073
156.02121167391653,555,1101
156.03229008398657,594,1076
156.0433684940566,555,1102
156.05444690412668,547,1102
156.06552531419672,530,1114
156.07660372426676,555,1090
156.08768213433683,555,1103
156.09876054440687,572,1104
156.1098389544769,587,1105
156.12091736454698,578,1096
156.13199577461702,586,1103
156.14307418468707,597,1103
156.15415259475714,572,1096
156.16523100482718,602,1087
156.17630941489722,599,1094
156.1873878249673,608,1100
156.19846623503733,621,1084
156.20954464510737,602,1091
156.22062305517744,636,1106
156.23170146524748,602,1120
156.24277987531752,634,1152
156.2538582853876,603,1126
156.26493669545764,599,1136
156.27601510552768,596,1128
156.28709351559775,597,1131
156.2981719256678,602,1130
156.30925033573786,600,1131
156.3203287458079,600,1133
156.33140715587797,591,1119
156.342485565948,599,1118
156.35356397601805,572,1119
156.3646423860881,556,1118
156.37572079615816,602,1119
156.3867992062282,594,1123
156.39787761629827,406,1128
156.40895602636832,597,1131
156.42003443643836,593,1132
156.43111284650843,590,1133
156.44219125657847,556,1131
156.4532696666485,587,1119
156.46434807671858,595,1130
156.47542648678862,591,1122
156.48650489685866,555,1122
156.49758330692873,555,1115
156.50866171699877,592,1168
156.51974012706881,556,1113
156.53081853713888,589,1124
156.54189694720893,591,1122
156.55297535727897,593,1101
156.56405376734904,557,1112
156.57513217741908,555,1130
156.58621058748912,571,1116
156.5972889975592,587,1117
156.60836740762923,590,1113
156.6194458176993,585,1136
156.63052422776934,557,1099
156.64160263783938,584,1098
156.65268104790943,587,1091
156.6637594579795,583,1088
156.67483786804956,584,1081
156.6859162781196,557,1102
156.69699468818965,582,1077
156.7080730982597,556,1103
156.71915150832976,556,1079
156.7302299183998,524,1070
156.74130832846987,509,1136
156.7523867385399,398,1102
156.76346514860995,580,1215
156.77454355868002,581,1113
156.78562196875006,582,1114
156.7967003788201,581,1103
156.80777878889018,579,1102
156.81885719896022,580,1104
156.82993560903026,579,1103
156.84101401910033,577,1103
156.85209242917037,577,1103
156.8631708392404,576,1075
156.87424924931048,578,1104
156.88532765938052,566,1104
156.89640606945056,576,1102
156.90748447952063,576,1075
156.91856288959067,575,1105
156.92964129966072,565,1103
156.94071970973079,574,1104
156.95179811980083,580,1092
156.9628765298709,576,1096
156.97395493994094,579,1104
156.985033350011,578,1106
156.99611176008102,578,1105
157.0071901701511,578,1102
157.01826858022116,579,1103
157.0293469902912,556,1102
157.04042540036124,576,1105
157.0515038104313,577,1152
157.06258222050135,579,1102
157.0736606305714,619,1102
157.08473904064147,580,1102
157.0958174507115,578,1104
157.10689586078155,578,1129
157.11797427085162,580,1104
157.12905268092166,580,1106
157.1401310909917,581,1104
157.15120950106177,575,1082
157.1622879111318,576,1107
157.17336632120185,577,1102
157.18444473127192,576,1101
157.19552314134197,567,1105
157.206601551412,556,1104
157.21767996148208,555,1103
157.22875837155212,580,1101
157.23983678162216,620,1101
157.25091519169223,578,1073
157.26199360176227,244,1091
157.27307201183234,578,1114
157.28415042190238,581,1102
157.29522883197242,598,1104
157.3063072420425,584,1103
157.31738565211253,586,1105
157.3284640621826,584,1105
157.33954247225265,585,1101
157.3506208823227,678,1114
157.36169929239273,586,1095
157.3727777024628,588,1104
157.38385611253284,584,1101
157.3949345226029,586,1103
157.40601293267295,611,1068
157.417091342743,678,1072
157.42816975281306,672,1071
157.4392481628831,626,1129
157.45032657295314,587,1103
157.46140498302321,589,1104
157.47248339309326,585,1102
157.4835618031633,586,1153
157.49464021323337,583,1104
157.5057186233034,584,1114
157.51679703337345,583,1129
157.52787544344352,572,1096
157.53895385351356,584,1094
157.5500322635836,585,1097
157.56111067365367,555,1092
157.5721890837237,586,1105
157.58326749379376,587,1106
157.59434590386383,589,1098
157.60542431393387,587,1106
157.61650272400394,584,1117
157.62758113407398,572,1152
157.63865954414402,583,1128
157.6497379542141,579,1152
157.66081636428413,579,1132
157.6718947743542,581,1125
157.68297318442424,577,1125
157.69405159449428,577,1124
157.70513000456435,576,1123
157.7162084146344,565,1121
157.72728682470444,573,1121
157.7383652347745,576,1120
157.74944364484455,573,1185
157.7605220549146,569,1121
157.77160046498466,570,1112
157.7826788750547,559,1114
157.79375728512474,445,1137
157.8048356951948,561,1112
157.81591410526485,556,1112
157.8269925153349,557,1111
157.83807092540496,556,1109
157.849149335475,551,1114
157.86022774554505,548,1112
157.87130615561512,542,1120
157.88238456568516,544,1118
157.8934629757552,544,1120
157.90454138582527,539,1123
157.9156197958953,540,1133
157.92669820596535,540,1121
157.93777661603542,542,1129
157.94885502610546,535,1107
157.95993343617553,529,1127
157.97101184624557,461,1106
157.98209025631564,528,1121
157.99316866638569,524,1106
158.00424707645573,523,1116
158.0153254865258,524,1096
158.02640389659584,523,1096
158.03748230666588,522,1101
158.04856071673595,521,1089
158.059639126806,518,1101
158.07071753687603,516,1103
158.0817959469461,516,1103
158.09287435701614,547,1093
158.10395276708618,510,1086
158.11503117715625,514,1081
158.1261095872263,512,1106
158.13718799729634,509,1111
158.1482664073664,326,1111
158.15934481743645,493,1115
158.1704232275065,507,1128
158.18150163757656,507,1114
158.1925800476466,508,1122
158.20365845771664,508,1128
158.2147368677867,509,1129
158.22581527785675,506,1137
158.2368936879268,506,1106
158.24797209799686,508,1133
158.2590505080669,505,1131
158.27012891813698,507,1123
158.28120732820702,507,1124
158.29228573827706,509,1114
158.30336414834713,502,1128
158.31444255841717,242,1161
158.32552096848724,503,1115
158.33659937855728,502,1115
158.34767778862732,501,1118
158.35875619869736,502,1110
158.36983460876743,504,1128
158.38091301883748,501,1105
158.39199142890755,399,1105
158.4030698389776,502,1104
158.41414824904763,398,1104
158.4252266591177,500,1104
158.43630506918774,502,1103
158.44738347925778,501,1105
158.45846188932785,504,1111
158.4695402993979,504,1090
158.48061870946793,321,1137
158.491697119538,264,1117
158.50277552960804,274,1113
158.51385393967809,276,1120
158.52493234974816,462,1129
158.5360107598182,499,1118
158.54708916988824,500,1112
158.5581675799583,498,1112
158.56924599002835,400,1110
158.5803244000984,486,1109
158.59140281016846,497,1106
158.6024812202385,497,1106
158.61355963030857,497,1108
158.6246380403786,497,1108
158.63571645044868,498,1094
158.64679486051872,495,1137
158.65787327058877,400,1104
158.6689516806588,498,1101
158.68003009072885,494,1101
158.69110850079892,493,1104
158.70218691086896,495,1105
158.71326532093903,495,1104
158.72434373100907,492,1105
158.73542214107914,400,1101
158.74650055114918,494,1106
158.75757896121922,497,1100
158.7686573712893,497,1101
158.77973578135934,497,1103
158.79081419142938,495,1100
158.80189260149945,495,1105
158.8129710115695,496,1100
158.82404942163956,493,1101
158.8351278317096,493,1107
158.84620624177967,556,1160
158.85728465184968,496,1106
158.86836306191975,556,1105
158.8794414719898,556,1104
158.89051988205983,557,1096
158.9015982921299,493,1093
158.91267670219995,491,1105
158.92375511227002,517,1092
158.93483352234006,490,1102
158.9459119324101,491,1090
158.95699034248014,492,1103
158.9680687525502,490,1090
158.97914716262025,488,1102
158.9902255726903,486,1103
159.00130398276036,490,1079
159.01238239283043,486,1103
159.02346080290047,490,1094
159.03453921297051,487,1085
159.04561762304058,488,1089
159.05669603311063,489,1106
159.06777444318067,487,1093
159.07885285325074,487,1096
159.08993126332078,487,1103
159.10100967339082,486,1105
159.1120880834609,486,1097
159.12316649353093,484,1102
159.134244903601,485,1103
159.14532331367104,485,1102
159.15640172374108,480,1100
159.16748013381113,479,1104
159.1785585438812,253,1106
159.18963695395124,248,1122
159.20071536402128,482,1104
159.21179377409135,479,1091
159.2228721841614,482,1107
159.23395059423143,478,1102
159.2450290043015,478,1104
159.25610741437154,399,1086
159.26718582444158,480,1104
159.27826423451165,481,1103
159.2893426445817,480,1103
159.30042105465176,479,1105
159.3114994647218,554,1074
159.32257787479188,478,1078
159.33365628486192,474,1076
159.34473469493196,473,1103
159.35581310500203,227,1102
159.36689151507207,476,1106
159.3779699251421,477,1102
159.38904833521218,475,1122
159.40012674528222,476,1092
159.41120515535226,525,1103
159.42228356542233,474,1102
159.43336197549237,556,1097
159.44444038556242,475,1102
159.45551879563249,470,1105
159.46659720570253,471,1106
159.47767561577257,473,1108
159.48875402584264,540,1104
159.49983243591268,554,1095
159.51091084598272,474,1106
159.5219892560528,472,1095
159.53306766612283,651,1090
159.54414607619287,623,1104
159.55522448626294,556,1122
159.56630289633299,613,1090
159.57738130640303,599,1102
159.5884597164731,578,1103
159.59953812654314,579,1104
159.6106165366132,575,1104
159.62169494668325,570,1086
159.63277335675332,555,1103
159.64385176682336,464,1084
159.6549301768934,469,1089
159.66600858696347,552,1089
159.6770869970335,465,1084
159.68816540710355,467,1100
159.69924381717362,462,1090
159.71032222724367,536,1097
159.7214006373137,530,1104
159.73247904738378,465,1230
159.74355745745382,464,1103
159.75463586752386,501,1138
159.76571427759393,518,1102
159.77679268766397,534,1098
159.787871097734,534,1095
159.79894950780408,536,1096
159.81002791787412,539,1092
159.82110632794416,462,1085
159.83218473801423,462,1086
159.84326314808428,534,1090
159.85434155815432,459,1082
159.8654199682244,460,1102
159.87649837829443,458,1107
159.88757678836447,524,1102
159.89865519843454,516,1184
159.90973360850458,456,1231
159.92081201857465,505,1103
159.9318904286447,503,1104
159.94296883871476,495,1153
159.9540472487848,493,1105
159.96512565885484,504,1106
159.97620406892491,498,1104
159.98728247899496,472,1105
159.998360889065,465,1094
160.00943929913507,479,1103
160.0205177092051,472,1096
160.03159611927515,449,1105
160.04267452934522,451,1098
160.05375293941526,455,1145
160.0648313494853,454,1138
160.07590975955534,450,1262
160.0869881696254,448,1107
160.09806657969546,442,1261
160.10914498976553,444,1104
